[2026-02-11T11:08:12+08:00][info] [loadAvailablePorts] 从数据库加载端口配置，数量: 151
[2026-02-11T11:08:12+08:00][info] [TelegramTask] 批次处理开始: batch_id=batch_698bf299b81c89.69897453, type=set_online, 任务数=150
[2026-02-11T11:08:24+08:00][info] [callPythonApiAsync] 的值：{"status":true,"message":"\u6279\u91cf\u4efb\u52a1\u5b8c\u6210","data":[{"status":true,"message":"\u590d\u7528\u5df2\u6709\u5ba2\u6237\u7aef\uff0c\u5df2\u5904\u4e8e\u5728\u7ebf\u72b6\u6001","data":{"account_status":"\u6b63\u5e38","account_status_desc":"\u767b\u5f55\u6210\u529f"},"account_info":{"account_id":"0","phone":"","result":{"session_path":"\/www\/wwwroot\/tdata.tgbota.top\/public\/uploads\/admin\/202602\/69862ac4b6550\/818014390988\/tdata\/temp_8437698502.session","verification_result":{"success":true,"user_id":8437698502,"username":null,"nickname":"68","phone":"818014390988","country":"\u65e5\u672c","status_info":{"type":"UserStatusOffline","is_online":false,"was_online":1770765184},"is_authorized":true,"account_status":"\u6b63\u5e38","account_status_desc":"\u8d26\u53f7\u72b6\u6001\u6b63\u5e38","session_file":"\/www\/wwwroot\/tdata.tgbota.top\/public\/uploads\/admin\/202602\/69862ac4b6550\/818014390988\/tdata\/temp_8437698502.session","client":null}},"error":""},"task_id":0,"mt_id":2476}]}
[2026-02-11T11:08:24+08:00][info] [callPythonApiAsync] 地址 http://127.0.0.1:5060 响应成功
[2026-02-11T11:08:24+08:00][info] [callPythonApiAsync] 的值：{"status":true,"message":"\u6279\u91cf\u4efb\u52a1\u5b8c\u6210","data":[{"status":true,"message":"\u590d\u7528\u5df2\u6709\u5ba2\u6237\u7aef\uff0c\u5df2\u5904\u4e8e\u5728\u7ebf\u72b6\u6001","data":{"account_status":"\u6b63\u5e38","account_status_desc":"\u767b\u5f55\u6210\u529f"},"account_info":{"account_id":"0","phone":"","result":{"session_path":"\/www\/wwwroot\/tdata.tgbota.top\/public\/uploads\/admin\/202602\/69862ac4b6550\/818011228005\/tdata\/temp_8235942469.session","verification_result":{"success":true,"user_id":8235942469,"username":null,"nickname":"120","phone":"818011228005","country":"\u65e5\u672c","status_info":{"type":"UserStatusOffline","is_online":false,"was_online":1770755925},"is_authorized":true,"account_status":"\u6b63\u5e38","account_status_desc":"\u8d26\u53f7\u72b6\u6001\u6b63\u5e38","session_file":"\/www\/wwwroot\/tdata.tgbota.top\/public\/uploads\/admin\/202602\/69862ac4b6550\/818011228005\/tdata\/temp_8235942469.session","client":null}},"error":""},"task_id":0,"mt_id":2528}]}
[2026-02-11T11:08:24+08:00][info] [callPythonApiAsync] 地址 http://127.0.0.1:5112 响应成功
[2026-02-11T11:08:24+08:00][info] [callPythonApiAsync] 的值：{"status":true,"message":"\u6279\u91cf\u4efb\u52a1\u5b8c\u6210","data":[{"status":true,"message":"\u590d\u7528\u5df2\u6709\u5ba2\u6237\u7aef\uff0c\u5df2\u5904\u4e8e\u5728\u7ebf\u72b6\u6001","data":{"account_status":"\u6b63\u5e38","account_status_desc":"\u767b\u5f55\u6210\u529f"},"account_info":{"account_id":"0","phone":"","result":{"session_path":"\/www\/wwwroot\/tdata.tgbota.top\/public\/uploads\/admin\/202602\/69862ac4b6550\/819095037355\/tdata\/temp_8528198306.session","verification_result":{"success":true,"user_id":8528198306,"username":null,"nickname":"143","phone":"819095037355","country":"\u65e5\u672c","status_info":{"type":"UserStatusOffline","is_online":false,"was_online":1770775798},"is_authorized":true,"account_status":"\u6b63\u5e38","account_status_desc":"\u8d26\u53f7\u72b6\u6001\u6b63\u5e38","session_file":"\/www\/wwwroot\/tdata.tgbota.top\/public\/uploads\/admin\/202602\/69862ac4b6550\/819095037355\/tdata\/temp_8528198306.session","client":null}},"error":""},"task_id":0,"mt_id":2551}]}
[2026-02-11T11:08:24+08:00][info] [callPythonApiAsync] 地址 http://127.0.0.1:5135 响应成功
[2026-02-11T11:08:24+08:00][info] [callPythonApiAsync] 的值：{"status":true,"message":"\u6279\u91cf\u4efb\u52a1\u5b8c\u6210","data":[{"status":true,"message":"\u590d\u7528\u5df2\u6709\u5ba2\u6237\u7aef\uff0c\u5df2\u5904\u4e8e\u5728\u7ebf\u72b6\u6001","data":{"account_status":"\u6b63\u5e38","account_status_desc":"\u767b\u5f55\u6210\u529f"},"account_info":{"account_id":"0","phone":"","result":{"session_path":"\/www\/wwwroot\/tdata.tgbota.top\/public\/uploads\/admin\/202602\/69862ac4b6550\/817039605323\/tdata\/temp_8552019962.session","verification_result":{"success":true,"user_id":8552019962,"username":null,"nickname":"142","phone":"817039605323","country":"\u65e5\u672c","status_info":{"type":"UserStatusOffline","is_online":false,"was_online":1770765307},"is_authorized":true,"account_status":"\u6b63\u5e38","account_status_desc":"\u8d26\u53f7\u72b6\u6001\u6b63\u5e38","session_file":"\/www\/wwwroot\/tdata.tgbota.top\/public\/uploads\/admin\/202602\/69862ac4b6550\/817039605323\/tdata\/temp_8552019962.session","client":null}},"error":""},"task_id":0,"mt_id":2550}]}
[2026-02-11T11:08:24+08:00][info] [callPythonApiAsync] 地址 http://127.0.0.1:5134 响应成功
[2026-02-11T11:08:24+08:00][info] [callPythonApiAsync] 的值：{"status":true,"message":"\u6279\u91cf\u4efb\u52a1\u5b8c\u6210","data":[{"status":true,"message":"\u590d\u7528\u5df2\u6709\u5ba2\u6237\u7aef\uff0c\u5df2\u5904\u4e8e\u5728\u7ebf\u72b6\u6001","data":{"account_status":"\u6b63\u5e38","account_status_desc":"\u767b\u5f55\u6210\u529f"},"account_info":{"account_id":"0","phone":"","result":{"session_path":"\/www\/wwwroot\/tdata.tgbota.top\/public\/uploads\/admin\/202602\/69862ac4b6550\/818013574990\/tdata\/temp_8259299736.session","verification_result":{"success":true,"user_id":8259299736,"username":null,"nickname":"112","phone":"818013574990","country":"\u65e5\u672c","status_info":{"type":"UserStatusOffline","is_online":false,"was_online":1770757193},"is_authorized":true,"account_status":"\u6b63\u5e38","account_status_desc":"\u8d26\u53f7\u72b6\u6001\u6b63\u5e38","session_file":"\/www\/wwwroot\/tdata.tgbota.top\/public\/uploads\/admin\/202602\/69862ac4b6550\/818013574990\/tdata\/temp_8259299736.session","client":null}},"error":""},"task_id":0,"mt_id":2520}]}
[2026-02-11T11:08:24+08:00][info] [callPythonApiAsync] 地址 http://127.0.0.1:5104 响应成功
[2026-02-11T11:08:24+08:00][info] [callPythonApiAsync] 的值：{"status":true,"message":"\u6279\u91cf\u4efb\u52a1\u5b8c\u6210","data":[{"status":true,"message":"\u590d\u7528\u5df2\u6709\u5ba2\u6237\u7aef\uff0c\u5df2\u5904\u4e8e\u5728\u7ebf\u72b6\u6001","data":{"account_status":"\u6b63\u5e38","account_status_desc":"\u767b\u5f55\u6210\u529f"},"account_info":{"account_id":"0","phone":"","result":{"session_path":"\/www\/wwwroot\/tdata.tgbota.top\/public\/uploads\/admin\/202602\/69862ac4b6550\/818014595092\/tdata\/temp_8536971456.session","verification_result":{"success":true,"user_id":8536971456,"username":null,"nickname":"39","phone":"818014595092","country":"\u65e5\u672c","status_info":{"type":"UserStatusOffline","is_online":false,"was_online":1770766562},"is_authorized":true,"account_status":"\u6b63\u5e38","account_status_desc":"\u8d26\u53f7\u72b6\u6001\u6b63\u5e38","session_file":"\/www\/wwwroot\/tdata.tgbota.top\/public\/uploads\/admin\/202602\/69862ac4b6550\/818014595092\/tdata\/temp_8536971456.session","client":null}},"error":""},"task_id":0,"mt_id":2447}]}
[2026-02-11T11:08:24+08:00][info] [callPythonApiAsync] 地址 http://127.0.0.1:5031 响应成功
[2026-02-11T11:08:24+08:00][info] [callPythonApiAsync] 的值：{"status":true,"message":"\u6279\u91cf\u4efb\u52a1\u5b8c\u6210","data":[{"status":true,"message":"\u590d\u7528\u5df2\u6709\u5ba2\u6237\u7aef\uff0c\u5df2\u5904\u4e8e\u5728\u7ebf\u72b6\u6001","data":{"account_status":"\u6b63\u5e38","account_status_desc":"\u767b\u5f55\u6210\u529f"},"account_info":{"account_id":"0","phone":"","result":{"session_path":"\/www\/wwwroot\/tdata.tgbota.top\/public\/uploads\/admin\/202602\/69862ac4b6550\/817026673286\/tdata\/temp_8381164345.session","verification_result":{"success":true,"user_id":8381164345,"username":null,"nickname":"150","phone":"817026673286","country":"\u65e5\u672c","status_info":{"type":"UserStatusOffline","is_online":false,"was_online":1770775602},"is_authorized":true,"account_status":"\u6b63\u5e38","account_status_desc":"\u8d26\u53f7\u72b6\u6001\u6b63\u5e38","session_file":"\/www\/wwwroot\/tdata.tgbota.top\/public\/uploads\/admin\/202602\/69862ac4b6550\/817026673286\/tdata\/temp_8381164345.session","client":null}},"error":""},"task_id":0,"mt_id":2558}]}
[2026-02-11T11:08:24+08:00][info] [callPythonApiAsync] 地址 http://127.0.0.1:5142 响应成功
[2026-02-11T11:08:24+08:00][info] [callPythonApiAsync] 的值：{"status":true,"message":"\u6279\u91cf\u4efb\u52a1\u5b8c\u6210","data":[{"status":true,"message":"\u590d\u7528\u5df2\u6709\u5ba2\u6237\u7aef\uff0c\u5df2\u5904\u4e8e\u5728\u7ebf\u72b6\u6001","data":{"account_status":"\u6b63\u5e38","account_status_desc":"\u767b\u5f55\u6210\u529f"},"account_info":{"account_id":"0","phone":"","result":{"session_path":"\/www\/wwwroot\/tdata.tgbota.top\/public\/uploads\/admin\/202602\/69862ac4b6550\/817028167419\/tdata\/temp_7738435664.session","verification_result":{"success":true,"user_id":7738435664,"username":null,"nickname":"44","phone":"817028167419","country":"\u65e5\u672c","status_info":{"type":"UserStatusOffline","is_online":false,"was_online":1770766134},"is_authorized":true,"account_status":"\u6b63\u5e38","account_status_desc":"\u8d26\u53f7\u72b6\u6001\u6b63\u5e38","session_file":"\/www\/wwwroot\/tdata.tgbota.top\/public\/uploads\/admin\/202602\/69862ac4b6550\/817028167419\/tdata\/temp_7738435664.session","client":null}},"error":""},"task_id":0,"mt_id":2452}]}
[2026-02-11T11:08:24+08:00][info] [callPythonApiAsync] 地址 http://127.0.0.1:5036 响应成功
[2026-02-11T11:08:24+08:00][info] [callPythonApiAsync] 的值：{"status":true,"message":"\u6279\u91cf\u4efb\u52a1\u5b8c\u6210","data":[{"status":true,"message":"\u590d\u7528\u5df2\u6709\u5ba2\u6237\u7aef\uff0c\u5df2\u5904\u4e8e\u5728\u7ebf\u72b6\u6001","data":{"account_status":"\u6b63\u5e38","account_status_desc":"\u767b\u5f55\u6210\u529f"},"account_info":{"account_id":"0","phone":"","result":{"session_path":"\/www\/wwwroot\/tdata.tgbota.top\/public\/uploads\/admin\/202602\/69862ac4b6550\/817048150236\/tdata\/temp_8593515036.session","verification_result":{"success":true,"user_id":8593515036,"username":null,"nickname":"103","phone":"817048150236","country":"\u65e5\u672c","status_info":{"type":"UserStatusOffline","is_online":false,"was_online":1770758535},"is_authorized":true,"account_status":"\u6b63\u5e38","account_status_desc":"\u8d26\u53f7\u72b6\u6001\u6b63\u5e38","session_file":"\/www\/wwwroot\/tdata.tgbota.top\/public\/uploads\/admin\/202602\/69862ac4b6550\/817048150236\/tdata\/temp_8593515036.session","client":null}},"error":""},"task_id":0,"mt_id":2511}]}
[2026-02-11T11:08:24+08:00][info] [callPythonApiAsync] 地址 http://127.0.0.1:5095 响应成功
[2026-02-11T11:08:24+08:00][info] [callPythonApiAsync] 的值：{"status":true,"message":"\u6279\u91cf\u4efb\u52a1\u5b8c\u6210","data":[{"status":true,"message":"\u590d\u7528\u5df2\u6709\u5ba2\u6237\u7aef\uff0c\u5df2\u5904\u4e8e\u5728\u7ebf\u72b6\u6001","data":{"account_status":"\u6b63\u5e38","account_status_desc":"\u767b\u5f55\u6210\u529f"},"account_info":{"account_id":"0","phone":"","result":{"session_path":"\/www\/wwwroot\/tdata.tgbota.top\/public\/uploads\/admin\/202602\/69862ac4b6550\/818015259576\/tdata\/temp_7587423688.session","verification_result":{"success":true,"user_id":7587423688,"username":null,"nickname":"69","phone":"818015259576","country":"\u65e5\u672c","status_info":{"type":"UserStatusOffline","is_online":false,"was_online":1770772029},"is_authorized":true,"account_status":"\u6b63\u5e38","account_status_desc":"\u8d26\u53f7\u72b6\u6001\u6b63\u5e38","session_file":"\/www\/wwwroot\/tdata.tgbota.top\/public\/uploads\/admin\/202602\/69862ac4b6550\/818015259576\/tdata\/temp_7587423688.session","client":null}},"error":""},"task_id":0,"mt_id":2477}]}
[2026-02-11T11:08:24+08:00][info] [callPythonApiAsync] 地址 http://127.0.0.1:5061 响应成功
[2026-02-11T11:08:24+08:00][info] [callPythonApiAsync] 的值：{"status":true,"message":"\u6279\u91cf\u4efb\u52a1\u5b8c\u6210","data":[{"status":true,"message":"\u590d\u7528\u5df2\u6709\u5ba2\u6237\u7aef\uff0c\u5df2\u5904\u4e8e\u5728\u7ebf\u72b6\u6001","data":{"account_status":"\u6b63\u5e38","account_status_desc":"\u767b\u5f55\u6210\u529f"},"account_info":{"account_id":"0","phone":"","result":{"session_path":"\/www\/wwwroot\/tdata.tgbota.top\/public\/uploads\/admin\/202602\/69862ac4b6550\/817043062393\/tdata\/temp_8456473792.session","verification_result":{"success":true,"user_id":8456473792,"username":null,"nickname":"129","phone":"817043062393","country":"\u65e5\u672c","status_info":{"type":"UserStatusOffline","is_online":false,"was_online":1770765302},"is_authorized":true,"account_status":"\u6b63\u5e38","account_status_desc":"\u8d26\u53f7\u72b6\u6001\u6b63\u5e38","session_file":"\/www\/wwwroot\/tdata.tgbota.top\/public\/uploads\/admin\/202602\/69862ac4b6550\/817043062393\/tdata\/temp_8456473792.session","client":null}},"error":""},"task_id":0,"mt_id":2537}]}
[2026-02-11T11:08:24+08:00][info] [callPythonApiAsync] 地址 http://127.0.0.1:5121 响应成功
[2026-02-11T11:08:24+08:00][info] [callPythonApiAsync] 的值：{"status":true,"message":"\u6279\u91cf\u4efb\u52a1\u5b8c\u6210","data":[{"status":true,"message":"\u590d\u7528\u5df2\u6709\u5ba2\u6237\u7aef\uff0c\u5df2\u5904\u4e8e\u5728\u7ebf\u72b6\u6001","data":{"account_status":"\u6b63\u5e38","account_status_desc":"\u767b\u5f55\u6210\u529f"},"account_info":{"account_id":"0","phone":"","result":{"session_path":"\/www\/wwwroot\/tdata.tgbota.top\/public\/uploads\/admin\/202602\/69862ac4b6550\/817043064795\/tdata\/temp_8325056509.session","verification_result":{"success":true,"user_id":8325056509,"username":null,"nickname":"131","phone":"817043064795","country":"\u65e5\u672c","status_info":{"type":"UserStatusOffline","is_online":false,"was_online":1770754200},"is_authorized":true,"account_status":"\u6b63\u5e38","account_status_desc":"\u8d26\u53f7\u72b6\u6001\u6b63\u5e38","session_file":"\/www\/wwwroot\/tdata.tgbota.top\/public\/uploads\/admin\/202602\/69862ac4b6550\/817043064795\/tdata\/temp_8325056509.session","client":null}},"error":""},"task_id":0,"mt_id":2539}]}
[2026-02-11T11:08:24+08:00][info] [callPythonApiAsync] 地址 http://127.0.0.1:5123 响应成功
[2026-02-11T11:08:24+08:00][info] [callPythonApiAsync] 的值：{"status":true,"message":"\u6279\u91cf\u4efb\u52a1\u5b8c\u6210","data":[{"status":true,"message":"\u590d\u7528\u5df2\u6709\u5ba2\u6237\u7aef\uff0c\u5df2\u5904\u4e8e\u5728\u7ebf\u72b6\u6001","data":{"account_status":"\u6b63\u5e38","account_status_desc":"\u767b\u5f55\u6210\u529f"},"account_info":{"account_id":"0","phone":"","result":{"session_path":"\/www\/wwwroot\/tdata.tgbota.top\/public\/uploads\/admin\/202602\/69862ac4b6550\/817041410104\/tdata\/temp_8445594347.session","verification_result":{"success":true,"user_id":8445594347,"username":null,"nickname":"38","phone":"817041410104","country":"\u65e5\u672c","status_info":{"type":"UserStatusOffline","is_online":false,"was_online":1770774498},"is_authorized":true,"account_status":"\u6b63\u5e38","account_status_desc":"\u8d26\u53f7\u72b6\u6001\u6b63\u5e38","session_file":"\/www\/wwwroot\/tdata.tgbota.top\/public\/uploads\/admin\/202602\/69862ac4b6550\/817041410104\/tdata\/temp_8445594347.session","client":null}},"error":""},"task_id":0,"mt_id":2446}]}
[2026-02-11T11:08:24+08:00][info] [callPythonApiAsync] 地址 http://127.0.0.1:5030 响应成功
[2026-02-11T11:08:24+08:00][info] [callPythonApiAsync] 的值：{"status":true,"message":"\u6279\u91cf\u4efb\u52a1\u5b8c\u6210","data":[{"status":true,"message":"\u590d\u7528\u5df2\u6709\u5ba2\u6237\u7aef\uff0c\u5df2\u5904\u4e8e\u5728\u7ebf\u72b6\u6001","data":{"account_status":"\u6b63\u5e38","account_status_desc":"\u767b\u5f55\u6210\u529f"},"account_info":{"account_id":"0","phone":"","result":{"session_path":"\/www\/wwwroot\/tdata.tgbota.top\/public\/uploads\/admin\/202602\/69862ac4b6550\/817026167076\/tdata\/temp_8260405777.session","verification_result":{"success":true,"user_id":8260405777,"username":null,"nickname":"19","phone":"817026167076","country":"\u65e5\u672c","status_info":{"type":"UserStatusOffline","is_online":false,"was_online":1770769353},"is_authorized":true,"account_status":"\u6b63\u5e38","account_status_desc":"\u8d26\u53f7\u72b6\u6001\u6b63\u5e38","session_file":"\/www\/wwwroot\/tdata.tgbota.top\/public\/uploads\/admin\/202602\/69862ac4b6550\/817026167076\/tdata\/temp_8260405777.session","client":null}},"error":""},"task_id":0,"mt_id":2427}]}
[2026-02-11T11:08:24+08:00][info] [callPythonApiAsync] 地址 http://127.0.0.1:5011 响应成功
[2026-02-11T11:08:24+08:00][info] [callPythonApiAsync] 的值：{"status":true,"message":"\u6279\u91cf\u4efb\u52a1\u5b8c\u6210","data":[{"status":true,"message":"\u590d\u7528\u5df2\u6709\u5ba2\u6237\u7aef\uff0c\u5df2\u5904\u4e8e\u5728\u7ebf\u72b6\u6001","data":{"account_status":"\u6b63\u5e38","account_status_desc":"\u767b\u5f55\u6210\u529f"},"account_info":{"account_id":"0","phone":"","result":{"session_path":"\/www\/wwwroot\/tdata.tgbota.top\/public\/uploads\/admin\/202602\/69862ac4b6550\/818014590232\/tdata\/temp_8596860996.session","verification_result":{"success":true,"user_id":8596860996,"username":null,"nickname":"64","phone":"818014590232","country":"\u65e5\u672c","status_info":{"type":"UserStatusOffline","is_online":false,"was_online":1770771941},"is_authorized":true,"account_status":"\u6b63\u5e38","account_status_desc":"\u8d26\u53f7\u72b6\u6001\u6b63\u5e38","session_file":"\/www\/wwwroot\/tdata.tgbota.top\/public\/uploads\/admin\/202602\/69862ac4b6550\/818014590232\/tdata\/temp_8596860996.session","client":null}},"error":""},"task_id":0,"mt_id":2472}]}
[2026-02-11T11:08:24+08:00][info] [callPythonApiAsync] 地址 http://127.0.0.1:5056 响应成功
[2026-02-11T11:08:24+08:00][info] [callPythonApiAsync] 的值：{"status":true,"message":"\u6279\u91cf\u4efb\u52a1\u5b8c\u6210","data":[{"status":true,"message":"\u590d\u7528\u5df2\u6709\u5ba2\u6237\u7aef\uff0c\u5df2\u5904\u4e8e\u5728\u7ebf\u72b6\u6001","data":{"account_status":"\u6b63\u5e38","account_status_desc":"\u767b\u5f55\u6210\u529f"},"account_info":{"account_id":"0","phone":"","result":{"session_path":"\/www\/wwwroot\/tdata.tgbota.top\/public\/uploads\/admin\/202602\/69862ac4b6550\/818014595803\/tdata\/temp_8338962057.session","verification_result":{"success":true,"user_id":8338962057,"username":null,"nickname":"47","phone":"818014595803","country":"\u65e5\u672c","status_info":{"type":"UserStatusOffline","is_online":false,"was_online":1770765768},"is_authorized":true,"account_status":"\u6b63\u5e38","account_status_desc":"\u8d26\u53f7\u72b6\u6001\u6b63\u5e38","session_file":"\/www\/wwwroot\/tdata.tgbota.top\/public\/uploads\/admin\/202602\/69862ac4b6550\/818014595803\/tdata\/temp_8338962057.session","client":null}},"error":""},"task_id":0,"mt_id":2455}]}
[2026-02-11T11:08:24+08:00][info] [callPythonApiAsync] 地址 http://127.0.0.1:5039 响应成功
[2026-02-11T11:08:24+08:00][info] [callPythonApiAsync] 的值：{"status":true,"message":"\u6279\u91cf\u4efb\u52a1\u5b8c\u6210","data":[{"status":true,"message":"\u590d\u7528\u5df2\u6709\u5ba2\u6237\u7aef\uff0c\u5df2\u5904\u4e8e\u5728\u7ebf\u72b6\u6001","data":{"account_status":"\u6b63\u5e38","account_status_desc":"\u767b\u5f55\u6210\u529f"},"account_info":{"account_id":"0","phone":"","result":{"session_path":"\/www\/wwwroot\/tdata.tgbota.top\/public\/uploads\/admin\/202602\/69862ac4b6550\/817041771123\/tdata\/temp_8337551364.session","verification_result":{"success":true,"user_id":8337551364,"username":null,"nickname":"36","phone":"817041771123","country":"\u65e5\u672c","status_info":{"type":"UserStatusOffline","is_online":false,"was_online":1770767058},"is_authorized":true,"account_status":"\u6b63\u5e38","account_status_desc":"\u8d26\u53f7\u72b6\u6001\u6b63\u5e38","session_file":"\/www\/wwwroot\/tdata.tgbota.top\/public\/uploads\/admin\/202602\/69862ac4b6550\/817041771123\/tdata\/temp_8337551364.session","client":null}},"error":""},"task_id":0,"mt_id":2444}]}
[2026-02-11T11:08:24+08:00][info] [callPythonApiAsync] 地址 http://127.0.0.1:5028 响应成功
[2026-02-11T11:08:24+08:00][info] [callPythonApiAsync] 的值：{"status":true,"message":"\u6279\u91cf\u4efb\u52a1\u5b8c\u6210","data":[{"status":true,"message":"\u590d\u7528\u5df2\u6709\u5ba2\u6237\u7aef\uff0c\u5df2\u5904\u4e8e\u5728\u7ebf\u72b6\u6001","data":{"account_status":"\u6b63\u5e38","account_status_desc":"\u767b\u5f55\u6210\u529f"},"account_info":{"account_id":"0","phone":"","result":{"session_path":"\/www\/wwwroot\/tdata.tgbota.top\/public\/uploads\/admin\/202602\/69862ac4b6550\/818013978134\/tdata\/temp_8506443137.session","verification_result":{"success":true,"user_id":8506443137,"username":null,"nickname":"113","phone":"818013978134","country":"\u65e5\u672c","status_info":{"type":"UserStatusOffline","is_online":false,"was_online":1770757079},"is_authorized":true,"account_status":"\u6b63\u5e38","account_status_desc":"\u8d26\u53f7\u72b6\u6001\u6b63\u5e38","session_file":"\/www\/wwwroot\/tdata.tgbota.top\/public\/uploads\/admin\/202602\/69862ac4b6550\/818013978134\/tdata\/temp_8506443137.session","client":null}},"error":""},"task_id":0,"mt_id":2521}]}
[2026-02-11T11:08:24+08:00][info] [callPythonApiAsync] 地址 http://127.0.0.1:5105 响应成功
[2026-02-11T11:08:24+08:00][info] [callPythonApiAsync] 的值：{"status":true,"message":"\u6279\u91cf\u4efb\u52a1\u5b8c\u6210","data":[{"status":true,"message":"\u590d\u7528\u5df2\u6709\u5ba2\u6237\u7aef\uff0c\u5df2\u5904\u4e8e\u5728\u7ebf\u72b6\u6001","data":{"account_status":"\u6b63\u5e38","account_status_desc":"\u767b\u5f55\u6210\u529f"},"account_info":{"account_id":"0","phone":"","result":{"session_path":"\/www\/wwwroot\/tdata.tgbota.top\/public\/uploads\/admin\/202602\/69862ac4b6550\/818015257650\/tdata\/temp_8386266226.session","verification_result":{"success":true,"user_id":8386266226,"username":null,"nickname":"77","phone":"818015257650","country":"\u65e5\u672c","status_info":{"type":"UserStatusOnline","is_online":true,"description":"\u5728\u7ebf","expires":1770779452},"is_authorized":true,"account_status":"\u6b63\u5e38","account_status_desc":"\u8d26\u53f7\u72b6\u6001\u6b63\u5e38","session_file":"\/www\/wwwroot\/tdata.tgbota.top\/public\/uploads\/admin\/202602\/69862ac4b6550\/818015257650\/tdata\/temp_8386266226.session","client":null}},"error":""},"task_id":0,"mt_id":2485}]}
[2026-02-11T11:08:24+08:00][info] [callPythonApiAsync] 地址 http://127.0.0.1:5069 响应成功
[2026-02-11T11:08:24+08:00][info] [callPythonApiAsync] 的值：{"status":true,"message":"\u6279\u91cf\u4efb\u52a1\u5b8c\u6210","data":[{"status":true,"message":"\u590d\u7528\u5df2\u6709\u5ba2\u6237\u7aef\uff0c\u5df2\u5904\u4e8e\u5728\u7ebf\u72b6\u6001","data":{"account_status":"\u6b63\u5e38","account_status_desc":"\u767b\u5f55\u6210\u529f"},"account_info":{"account_id":"0","phone":"","result":{"session_path":"\/www\/wwwroot\/tdata.tgbota.top\/public\/uploads\/admin\/202602\/69862ac4b6550\/818010988368\/tdata\/temp_8297606235.session","verification_result":{"success":true,"user_id":8297606235,"username":null,"nickname":"20","phone":"818010988368","country":"\u65e5\u672c","status_info":{"type":"UserStatusOffline","is_online":false,"was_online":1770769711},"is_authorized":true,"account_status":"\u6b63\u5e38","account_status_desc":"\u8d26\u53f7\u72b6\u6001\u6b63\u5e38","session_file":"\/www\/wwwroot\/tdata.tgbota.top\/public\/uploads\/admin\/202602\/69862ac4b6550\/818010988368\/tdata\/temp_8297606235.session","client":null}},"error":""},"task_id":0,"mt_id":2428}]}
[2026-02-11T11:08:24+08:00][info] [callPythonApiAsync] 地址 http://127.0.0.1:5012 响应成功
[2026-02-11T11:08:24+08:00][info] [callPythonApiAsync] 的值：{"status":true,"message":"\u6279\u91cf\u4efb\u52a1\u5b8c\u6210","data":[{"status":true,"message":"\u590d\u7528\u5df2\u6709\u5ba2\u6237\u7aef\uff0c\u5df2\u5904\u4e8e\u5728\u7ebf\u72b6\u6001","data":{"account_status":"\u6b63\u5e38","account_status_desc":"\u767b\u5f55\u6210\u529f"},"account_info":{"account_id":"0","phone":"","result":{"session_path":"\/www\/wwwroot\/tdata.tgbota.top\/public\/uploads\/admin\/202602\/69862ac4b6550\/817026620540\/tdata\/temp_8468512083.session","verification_result":{"success":true,"user_id":8468512083,"username":null,"nickname":"102","phone":"817026620540","country":"\u65e5\u672c","status_info":{"type":"UserStatusOffline","is_online":false,"was_online":1770777828},"is_authorized":true,"account_status":"\u6b63\u5e38","account_status_desc":"\u8d26\u53f7\u72b6\u6001\u6b63\u5e38","session_file":"\/www\/wwwroot\/tdata.tgbota.top\/public\/uploads\/admin\/202602\/69862ac4b6550\/817026620540\/tdata\/temp_8468512083.session","client":null}},"error":""},"task_id":0,"mt_id":2510}]}
[2026-02-11T11:08:24+08:00][info] [callPythonApiAsync] 地址 http://127.0.0.1:5094 响应成功
[2026-02-11T11:08:24+08:00][info] [callPythonApiAsync] 的值：{"status":true,"message":"\u6279\u91cf\u4efb\u52a1\u5b8c\u6210","data":[{"status":true,"message":"\u590d\u7528\u5df2\u6709\u5ba2\u6237\u7aef\uff0c\u5df2\u5904\u4e8e\u5728\u7ebf\u72b6\u6001","data":{"account_status":"\u6b63\u5e38","account_status_desc":"\u767b\u5f55\u6210\u529f"},"account_info":{"account_id":"0","phone":"","result":{"session_path":"\/www\/wwwroot\/tdata.tgbota.top\/public\/uploads\/admin\/202602\/69862ac4b6550\/818013979116\/tdata\/temp_8115478756.session","verification_result":{"success":true,"user_id":8115478756,"username":null,"nickname":"41","phone":"818013979116","country":"\u65e5\u672c","status_info":{"type":"UserStatusOffline","is_online":false,"was_online":1770766464},"is_authorized":true,"account_status":"\u6b63\u5e38","account_status_desc":"\u8d26\u53f7\u72b6\u6001\u6b63\u5e38","session_file":"\/www\/wwwroot\/tdata.tgbota.top\/public\/uploads\/admin\/202602\/69862ac4b6550\/818013979116\/tdata\/temp_8115478756.session","client":null}},"error":""},"task_id":0,"mt_id":2449}]}
[2026-02-11T11:08:24+08:00][info] [callPythonApiAsync] 地址 http://127.0.0.1:5033 响应成功
